Unnamed: 0,제목,날짜,본문
225,"[일문일답] '이루다' 스캐터랩 입 열었다… ""내 정보 정말 유출됐을까?""",2021.01.12.,"스캐터랩의 인공지능(AI) 챗봇 '이루다'가 연일 화제를 모으고 있는 가운데 사측이 2차 공식 입장문을 게재했다. 특히 스캐터랩 측은 최근 사내에서 직원들끼리 수집된 데이터를 돌려봤다는 의혹에 대해 ""진상을 신속히 조사하고 의혹이 사실로 드러날 경우 관련자들에게 엄중히 책임을 묻고 조속히 필요한 조치를..."
226,‘이루다’ 내일 중 서비스 잠정중단…“차별 발언 진심으로 사과”,2021.01.12.,출시 2주 만에 성희롱·혐오발언·개인정보 유출 의혹 등 각종 논란에 휩싸인 인공지능(AI) 챗봇 ‘이루다’가 서비스를 잠정 중단한다. 20세 여성 캐릭터로 설정된 AI 챗봇 이루다. (사진= 이루다 인스타그램) 이루다 개발사인 스타트업 스캐터랩은 11일 공식 입장문을 통해 “부족한 점을 집중적으로 보완할 수...
227,이루다·n번방과 ‘알페스’가 다른 이유,2021.01.12.,이번에도 인공지능(AI) 챗봇 ‘이루다’의 성희롱 논란이 점화되자 알페스 문제가 재점화됐다. 남초 커뮤니티에 게시된 ‘이루다를 성착취하는 법’ 등의 게시물이 비판받자 “알페스가 더 문제”라며 ‘맞불’을 놓기 시작한 것이다. 하태경 국민의힘 의원 등도 알페스를 ‘제2의 n번방’ 사건으로 지칭하며...
228,"AI챗봇 '이루다' 논란에…방통위 ""이용자보호 법체계 정비""",2021.01.11.,인공지능(AI) 챗봇 ‘이루다’가 혐오 표현 학습과 개인정보 유출 의혹으로 논란이 된 가운데 정부가 AI 서비스 이용자 보호원칙의 구체적 실행지침을 마련하고 책임소재 와 권리구제 절차를 포괄하는 법체계 정비에 나서기로 했다. 방송통신위원회는 사람중심의 AI서비스가 제공되고 이용자 보호원칙이...
229,"[전문]""혐오발언에 정보유출까지"" '이루다' 서비스 논란 속 퇴장",2021.01.11.,소수자 혐오 표현에 이어 개인정보 유출 논란으로 사면초가에 처한 인공지능(AI) 챗봇 서비스 ‘이루다’가 서비스를 잠정 중단한다. 서비스가 출시된 지 20일 만이다. 11일 이루다 개발사인 스캐터랩은 “특정 소수집단에 대해 차별적 발언을 한 사례가 생긴 것에 진심으로 사과드린다”며 “부족한 점을...
230,[일문일답] ‘이루다’ 스캐터랩 대표 “친구같은 AI 만들겠다는 꿈 응원해달...,2021.01.12.,혐오 발언과 개인정보 유출 등의 논란에 휩싸인 인공지능(AI) 챗봇 ‘이루다’가 서비스를 잠정 중단하기로 결정한 데 이어 논란이 커지자 개발사인 스캐터랩이 일문일답 방식의 입장문을 내고 진화에 나섰다. 스캐터랩은 12일 “더욱 고도화된 데이터 알고리즘 업데이트를 완료할 때까지 서비스를 중단하겠다”...
233,"[위클리 스마트] 이루다·카카오맵, 사과로 끝?…이젠 '철퇴' 맞는다",2021.01.12.,"최근 인공지능(AI) 챗봇 '이루다'와 카카오맵 등 사례를 보면 이미 부지불식간에 개인의 내밀한 행적, 취향까지도 파악되고 있다는 사실이 드러난다. 이에 발맞춰 개인정보에 대한 제도적 보호 장치도 점점 강화되고 있다. 개인정보보호위원회가 지난 6일 입법 예고한 개인정보보호법 2차 개정안을 보면 법 위반..."
234,출시 일주일 만에…'20살 AI 여성' 성희롱이 시작됐다,2021.01.14.,"'이루다' Z세대서 유행…남초 사이트서 금지어 피해 성적 대상화 AI 학계 ""'MS 테이' 사건 연상시켜…개발 주체가 오남용에 책임"" '당신의 첫 인공지능(AI) 친구'라는 AI 챗봇 '이루다'가 10∼20대 사이에서 빠르게 유행하고 있다. 그런데 남초(男超) 사이트에서 '이루다 성노예 만드는 법' 등 성희롱이 등장해..."
235,"스캐터랩 ""이루다 DB·딥러닝 모델 폐기…개인정보 동의 절차 강화할 것""",2021.01.14.,스캡터랩 사무실.(사진=이후섭 기자)[이데일리 이후섭 기자] 인공지능(AI) 챗봇 이루다의 개발사 스캐터랩은 이루다의 데이터베이스(DB) 및 이루다의 학습에 사용된 딥러닝 대화 모델을 폐기하기로 결정했다고 15일 밝혔다. 스캐터랩에 따르면 이루다의 DB는 비식별화 절차를 거쳐 개별적이고 독립적인 문장 단위로...
236,[속보] ‘AI 윤리 논란’ 챗봇 ‘이루다’ 서비스 중단···“개선 기간 갖겠...,2021.01.14.,장애인 비하 및 개인 정보 유출 등으로 논란이 된 인공지능(AI) 챗봇 이루다가 결국 서비스를 중단한다. 스캐터랩은 11일 보도자료를 통해 “일부 혐오와 차별에 대한 대화 사례 및 개인정보 활용에 대해 충분히 소통하지 못한 점에 대해 사과드린다”며 “서비스 개선 기간을 거쳐 다시 찾아 뵙겠다”고 밝혔다....
237,"""이용자 카톡대화, 온라인 공유했다""… '이루다' 개발사 사실 인정",2021.01.11.,"인공지능(AI) 챗봇 '이루다'을 개발한 스캐터랩이 이루다 관련 개발 기록을 오픈소스 공유 플랫폼 ‘깃허브’에 공유한 사실을 인정했다. 스캐터랩 측은 지난 13일 공식 입장문을 통해 ""자체 조사 결과 지난 2019년 깃허브에 오픈소스로 공개했던 'KG-CVAE -인공지능 한국어 자연어처리(NLP) 연구 모델'에 내부..."
238,"정부, '이루다' 개발사 현장 조사 착수…개인정보보호법 위반 의혹",2021.01.11.,"개인정보보호위원회가 인공지능(AI) 챗봇 '이루다' 개발사인 스타트업 스캐터랩에 대한 본격적인 조사에 들어갔다. 13일 IT업계에 따르면, 개인정보위 관계자들은 이날 오후 현재 서울 성동구 스캐터랩 사무실을 방문해 현장 조사를 벌이고 있다. 개인정보위는 스캐터랩이 '이루다'를 개발하는 과정에서 고객들..."
239,이루다의 추락…AI에 윤리가 필요한 이유,2021.01.08.,"무자비한 알고리즘 / 디카타리나 츠바이크 지음 / 유영미 옮김 / 니케북스 펴냄 / 1만8000원 수년 전 바둑 인공지능(AI) '알파고'가 수많은 프로 바둑기사를... 스타트업 스캐터랩이 만든 AI 채팅로봇 '이루다'가 이달 초 혐오 표현, 개인정보 침해 등 논란을 일으키며 AI의 윤리성에 대한 논의가 대중적으로 대두됐다...."
242,"차별·혐오 논란 휩싸인 '이루다'…AI 협회 ""개선 후 재출시해야""",2021.01.12.,"차별·혐오 발언 논란이 불거진 인공지능(AI) 챗봇' 이루다'에 대해 학계에서 서비스 중단을 촉구하고 나섰다. 한국인공지능윤리협회는 11일 낸 성명에서 ""AI 윤리 가이드라인을 지키지 못하고 출시한 AI 챗봇(이루다) 서비스에 대해 중단을 요청하며, 추후 AI 윤리 가이드라인을 확인·적용하고 개선한 뒤..."
243,성희롱 차별·혐오 논란 AI '이루다' 결국 서비스 중단,2021.01.12.,"성희롱과 차별·혐오 논란을 빚은 인공지능(AI) 챗봇 '이루다'가 결국 서비스를 중단한다. 이루다를 선보인 스타트업 스캐터랩은 지난 11일 입장문을 내고 ""일정 시간 서비스 개선 기간을 가지며 더 나은 이루다로 찾아뵙고자 한다""며 이 같이 밝혔다. 스캐터랩은 특정 소수집단에 대해 차별적인 발언을 한 사례가..."
244,‘막말 퇴출’ AI 이루다가 남긴 것,2021.01.12.,깡패 같아.” 인공지능(AI) 챗봇(chatter robot·사람과 자연스레 대화할 수 있는 컴퓨터 프로그램) ‘이루다’가 장애인 혐오 및 인종 차별 발언을 쏟아내 충격을 주고 있다. 실제 사람과의 대화를 딥러닝(deep learning·프로그램의 자가 데이터 분석·학습)한 결과다. 전문가들은 “AI가 학습하는 데이터가 사회...
245,"스무살 AI 챗봇 이루다, 성희롱 이어 동성애 학습 논란",2021.01.10.,"성적 접근에 시달린 인공지능(AI) 챗봇 '이루다'가 이번엔 동성애 혐오를 학습한 것으로 보여 논란이다. 이재웅 전 쏘카 대표는 9일 페이스북에 글을 올려 ""AI 챗봇 이루다를 악용하는 사용자보다, 사회적 합의에 못 미치는 수준의 서비스를 제공한 회사가 문제""라고 비판했다. 이와 함께 이루다가 레즈비언이라는..."
246,"주소·계좌번호 술술…AI 이루다, 이번엔 개인정보 유출",2021.01.10.,일부 남초 커뮤니트를 중심으로 성희롱 방법이 공유되면서 논란이 일고 있는 인공지능(AI) 챗봇 '이루다'를 두고 이번엔 개인정보가 제대로 익명화(비식별화)되지 않았다는 의혹이 제기됐다. 11일 IT업계에 따르면 이루다 개발사인 스타트업 스캐터랩이 2016년 출시한 다른 앱 '연애의 과학'(연과) 이용자들은 현재...
247,"이루다 개발사 ""DB 1억건 폐기"" 이용자들 ""카톡대화 100억건 전부 없애야""(종...",2021.01.10.,개인정보 취급·처리가 부적절했다는 논란에 휩싸인 인공지능(AI) 챗봇 '이루다' 개발사가 이루다의 데이터베이스(DB) 및 이루다의 학습에 사용된 딥러닝 대화 모델을 폐기하기로 했다. 하지만 이용자들은 이루다의 DB뿐 아니라 이루다 개발에 쓰인 카카오톡 대화 내용 전량을 폐기해야 한다고 맞서고 있다....
248,"논란 5일만에 사과한 '이루다' 개발사 ""원하는 이용자에 한해 개인정보 삭제""",2021.01.10.,인공지능(AI) 챗봇 '이루다'의 개발사인 스캐터랩이 개인정보 유출 의혹에 관한 조사에 성실히 임하겠다고 사과했다. 이루다를 둘러싼 논란이 불거진 지 5일만에 나온 첫 공식 사과문이다. 스캐터랩은 오픈소스 공유 플랫폼 '깃허브'에 이루다 관련 개발 기록을 공유하는 과정에서 개인정보 보호 조치를 제대로...
249,누가 인공지능 챗봇 ‘이루다’에게 돌을 던지랴,2021.01.11.,"이 안타까운 이별의 순간에서 음울함을 느낀다면, 그것은 인공지능의 혐오발화보다 기계에 귀염받고 사육되는 인간의 미래가 투사되기 때문일 것이다. 인간보다는 로봇이 편해서 스캐터랩의 꿈은 사람보다 로봇이 더 말이 잘 통하는 ‘슈퍼휴먼 AI’를 구현하는 것이라고 한다. 그리고 이번 이루다 논쟁은..."
250,개인정보 유출 논란 속… 이루다 딥러닝 대화모델 폐기 결정,2021.01.15.,인공지능(AI) 챗봇 이루다의 개발사 스캐터랩이 이루다의 데이터베이스(DB) 및 이루다의 학습에 사용된 딥러닝 대화 모델을 폐기하기로 결정했다. 15일 스캐터랩은 이용자들의 불안감을 고려해 이번 인공지능 이루다의 DB 전량 및 딥러닝 대화 모델을 폐기하기로 했다. 스캐터랩은 현재 한국인터넷진흥원(KISA) 및...
252,"AI '이루다' 성차별·혐오 논란…""대화 학습방법이 문제""",2021.01.15.,대화형 인공지능(AI) '이루다'가 성차별과 동성애·장애인 혐오 등 사회적으로 용인되지 않는 차별적인 발언을 학습하면서 논란이 커지고 있다. 사람과 자유 대화를 목표로 개발된 AI가 대화를 할수록 기본 데이터가 편향되면서다. 국내외에서 개발 목적대로 운영되지 못하는 사례들이 잇따르면서 AI 편향성과...
253,이루다가 쏘아올린 규제의 공…개인정보보호 강화 움직임,2021.01.15.,인공지능(AI) 챗봇 이루다를 둘러싼 혐오발언과 개인정보 유출 논란이 '개인정보 규제 강화의 공'을 쏘아올렸다. 이루다와 관련해 현재 개인정보 유출 피해자들이 집단소송 절차에 들어간 상태다. 이에 따라 2차 법 개정에 돌입한 개인정보보호법(개보법)이 '유럽 GDPR' 수준으로 대폭 강화될 가능성이...
254,"“집주소까지 말했다” 이루다, 이번엔 개인정보 유출 논란",2021.01.11.,인공지능(AI) 챗봇 ‘이루다’에 쓰인 개인정보가 제대로 익명화(비식별화)되지 않았다는 의혹이 제기되고 있다. 개발사의 다른 앱을 이용한 고객들의 개인정보가 이루다에 사용되고 있다는 것이다. 11일 IT업계에 따르면 이루다 개발사인 스타트업 스캐터랩이 2016년 출시한 앱 ‘연애의 과학’ 이용자들은...
255,[경제시평] 윤리적 인공지능의 유용성,2021.01.11.,새해부터 인공지능(AI)에 대한 사회적 관심이 새로이 나타났다. 이루다 서비스와 관련된 AI 윤리 논란이 불거지면서 AI는 이제 기술의 영역을 넘어 사회적 규범의 영역으로 확대돼 주목받게 됐다. AI 윤리에 관해 규율하는 강력한 법제도가 필요한 것 아닌가 하는 주장이 제기되기도 한다. 한편으론 법제도에 관한...
256,왜 AI에도 윤리가 필요할까,2021.01.11.,성희롱ㆍ혐오표현으로 물의를 빚은 인공지능(AI) 챗봇 ‘이루다’ 논란은 우리 사회에 AI의 윤리에 대해 다시 생각해보게 했다. 그러나 여전히 인공지능과 윤리에 대해 논하기는 쉽지 않다. 알고리즘의 메커니즘을 온전히 이해하지 않은 채 인공지능도 인간의 윤리 안에 머물러야 한다는 당위성만으로는 논의가...
257,"[뉴스Insight] AI 이루다 '사형선고!', ""사람이 문제다.""",2021.01.11.,역시 핵심기술은 AI(인공지능)이다. 이처럼 AI는 현대인의 삶 속으로 깊숙히 파고 들고 있다. 국내에서는 AI 챗봇 '이루다'가 사회적 물의와 논란을 빚으며 출시 24일 만에 사실상 '사형선고'를 받아 충격을 주고 있다. '20세 여대생'인 AI 이루다는 페이스북 메신저를 통해 친근한 대화를 나누도록 설계되었다....
258,AI챗봇 ‘이루다’ 개인정보 유출 의혹...정부 조사 나서,2021.01.11.,"인공지능(AI)챗봇 ‘이루다’가 성희롱, 성차별 등 논란에 휩싸인 가운데, 이용자들 사이에서 개인정보 유출 의혹까지 제기되며 정부가 조사에 착수했다. 11일 업계에 따르면 개인정보보호위원회는 한국인터넷진흥원(KISA)과 함께 이루다와 ‘연애의 과학 애플리케이션(앱)’을 개발한 스타트업인 스캐터랩이..."
259,"""문제는 '이루다'가 아닌 개인정보…스캐터랩 위자료 물 수도""",2021.01.10.,"정부 '대화 데이터 수집' 절차 보니…""카톡 상대방 동의도 구해야"" 공공기관은 저작권 계약 체결하고 보상도 지급 개인정보위 조사 주목…""개인정보보호법 위반 가능성에 무게"" (서울=연합뉴스) 이효석 기자 = 인공지능(AI) 챗봇 '이루다'가 서비스를 잠정 중단했지만 이루다 개발에 쓰인 카카오톡 대화 데이터가..."
